"gender","date","n","mnfear","mnjoy","mnsadness"
"female","2020-06-02",2004,0.0838263615751021,0.430217759990045,0.186834794932515
"female","2020-06-03",2099,0.072752652183749,0.445641812713995,0.188626562771971
"female","2020-06-04",2040,0.0780763050120132,0.464652859266076,0.175204150489983
"female","2020-06-05",1929,0.0754143161528204,0.490459722695117,0.187486672503589
"female","2020-06-06",2056,0.0697493528030124,0.516628410404482,0.165102772310499
"female","2020-06-07",2051,0.0821748676451061,0.450066787009613,0.194574488356025
"female","2020-06-08",1972,0.0704691634199317,0.473617171675994,0.173200957919731
"female","2020-06-09",2082,0.0727691293192408,0.476669369967256,0.176891220500134
"female","2020-06-10",2074,0.0678723114205598,0.490641340072615,0.193410447120272
"female","2020-06-11",2023,0.0706760340179013,0.507791990053737,0.184672579157419
"female","2020-06-12",1943,0.0752141032268126,0.501857227577811,0.180654166186875
"female","2020-06-13",2028,0.0720542016983703,0.513871018855317,0.170723159926706
"female","2020-06-14",2031,0.0801290159581086,0.471711341161623,0.19194684405246
"female","2020-06-15",1950,0.0706266368367673,0.495720581412196,0.178821122711763
"female","2020-06-16",1960,0.0650455022835094,0.499193513281456,0.190238215119283
"female","2020-06-17",1938,0.0745321433511897,0.521924048813306,0.18291303179692
"female","2020-06-18",1918,0.067507400377656,0.505334087635996,0.18096299936941
"female","2020-06-19",1913,0.0665082096495124,0.53878063641427,0.156546014211441
"female","2020-06-20",2034,0.0673925486888811,0.533996619597055,0.184047591598073
"female","2020-06-21",1951,0.0761037899925863,0.537750746932702,0.172945971780436
"female","2020-06-22",1882,0.066503566384462,0.522487983004946,0.169626197893114
"female","2020-06-23",1972,0.0734041187837902,0.513647491257826,0.172620552939159
"female","2020-06-24",1966,0.070383114025447,0.530118459697857,0.163385625789487
"female","2020-06-25",2012,0.0686255319933426,0.529892463699685,0.176683995367498
"female","2020-06-26",2062,0.0707595182890599,0.534148844462278,0.17527158225343
"female","2020-06-27",2026,0.0661724916928959,0.54350260645766,0.173499391811968
"female","2020-06-28",2032,0.0698396328772342,0.522628668407772,0.174056793471517
"female","2020-06-29",1948,0.0771649954309262,0.493255385605212,0.187696130458027
"female","2020-06-30",1931,0.0660143661072995,0.503101445031728,0.174312878181063
"female","2020-07-01",1997,0.0615221036934857,0.552638935877988,0.169629897599206
"female","2020-07-02",2069,0.0757675562517836,0.526928544892599,0.178756691338656
"female","2020-07-03",2062,0.0684011689953022,0.533164898619278,0.159452688348887
"female","2020-07-04",2082,0.0757404551765274,0.519430992069221,0.175386088579483
"female","2020-07-05",1993,0.067500429984144,0.521703488942208,0.17545076277786
"female","2020-07-06",1972,0.0745104078029171,0.519990915950095,0.173819872111984
"female","2020-07-07",1945,0.0732006980814752,0.502104165792707,0.187722722748007
"female","2020-07-08",1943,0.0661351480903221,0.530772704190174,0.177481328021103
"female","2020-07-09",2005,0.0782727706732932,0.522004928451555,0.168408827118325
"female","2020-07-10",1968,0.0683765569437668,0.534907760535637,0.177147740908715
"female","2020-07-11",1917,0.0676785057306632,0.522581613313622,0.182868363311802
"female","2020-07-12",1909,0.0622362316614556,0.528601144606222,0.180537440023503
"female","2020-07-13",1922,0.0747714999109629,0.516853235419643,0.186021794102631
"female","2020-07-14",1959,0.0730662067346082,0.499056345536289,0.174727245072315
"female","2020-07-15",1909,0.0707166619123081,0.5326819899041,0.170327681645111
"female","2020-07-16",1892,0.0700506094671664,0.522263443798364,0.174813233751456
"female","2020-07-17",1970,0.0648455259295034,0.566730412531441,0.173731249164811
"female","2020-07-18",1895,0.0612732090728018,0.565851535559429,0.162544705768332
"female","2020-07-19",1890,0.0635866260374699,0.535444732460411,0.17097311561666
"female","2020-07-20",1909,0.0769708057017053,0.506662920262852,0.167941439138933
"female","2020-07-21",1861,0.0737279143007642,0.496461361070331,0.184069631782009
"female","2020-07-22",1889,0.0688565190130368,0.530726480290164,0.167066377221669
"female","2020-07-23",1978,0.0693282082079391,0.520314269845617,0.172889639583913
"female","2020-07-24",2020,0.0706029898006098,0.541087331293332,0.170192508478211
"female","2020-07-25",1979,0.0703288101388193,0.525609368234236,0.172330542522124
"female","2020-07-26",1961,0.068267368152518,0.531039691116006,0.163550066545049
"female","2020-07-27",1928,0.0611072749710261,0.537136377807591,0.174057835550965
"female","2020-07-28",1835,0.0697588738208835,0.526361682812895,0.168728940960335
"female","2020-07-29",1962,0.0667003190071796,0.530532830059013,0.156279760562871
"female","2020-07-30",1838,0.070184596201673,0.543268064981051,0.172240040328742
"female","2020-07-31",1939,0.0700109958472888,0.522719914158786,0.173370802856678
"female","2020-08-01",1963,0.0688611865628978,0.556062242718513,0.162139341853473
"female","2020-08-02",1920,0.0697508868599774,0.527223900152815,0.161118013053298
"female","2020-08-03",1904,0.0703558097503607,0.519645282734821,0.185226337532728
"female","2020-08-04",1959,0.0710293150095924,0.530244411340729,0.170799847164312
"female","2020-08-05",1889,0.0805322599616133,0.534898717305299,0.172675093201069
"female","2020-08-06",1889,0.0685581849819437,0.539824740802286,0.165056620447913
"female","2020-08-07",1869,0.0685967001438935,0.545612716205238,0.163314464922103
"female","2020-08-08",1951,0.063250291459408,0.534329582675649,0.178673025582588
"female","2020-08-09",1937,0.0700037683907256,0.528843674241299,0.170990947949391
"female","2020-08-10",1917,0.0778290590544447,0.507989570992882,0.17739011896292
"female","2020-08-11",1887,0.0816725165736255,0.505887602128106,0.177005838021939
"female","2020-08-12",1967,0.0787659099518892,0.50694557305786,0.202290087774013
"female","2020-08-13",1994,0.0726903425770136,0.543805699189646,0.186119626703324
"female","2020-08-14",1944,0.0726688114771777,0.512259138093124,0.186481336846592
"female","2020-08-15",1951,0.0613669337110648,0.525129388662279,0.179924722753159
"female","2020-08-16",1943,0.07405972983346,0.492995538341317,0.187682256172423
"female","2020-08-17",1893,0.0678623368795956,0.505353497723053,0.177802433632831
"female","2020-08-18",1956,0.062669576439068,0.51756946477538,0.172772683208458
"female","2020-08-19",1953,0.0726494442522248,0.542891522257676,0.168962517294437
"female","2020-08-20",2004,0.0697559411782714,0.545385840504643,0.173519909941636
"female","2020-08-21",1825,0.0706326476900762,0.531388640012225,0.169981563422791
"female","2020-08-22",1909,0.0617909890517467,0.54025831168341,0.174372993804129
"female","2020-08-23",1942,0.0742264047603029,0.521455540543778,0.177066298859649
"female","2020-08-24",1847,0.0746936786576763,0.513436115119061,0.184054301778242
"female","2020-08-25",1930,0.0747858698095299,0.517297894739437,0.173939752642251
"female","2020-08-26",1846,0.079641172774662,0.517268103031534,0.180741727017527
"female","2020-08-27",1814,0.0801325128678784,0.533207786841134,0.179532219254519
"female","2020-08-28",1868,0.0693549818688182,0.551382262365293,0.165969135842737
"female","2020-08-29",1922,0.0703842195764421,0.510897800265202,0.2302518300786
"female","2020-08-30",1884,0.0662041260780717,0.509332525899294,0.171846339843783
"female","2020-08-31",1880,0.0678675801552364,0.557900919927271,0.154580010495959
"female","2020-09-01",1891,0.0688752859285348,0.559237332909612,0.165751723015037
"female","2020-09-02",1786,0.0660304763177848,0.537263442719143,0.170500854474663
"female","2020-09-03",1968,0.0619541939602463,0.536135842907065,0.162251857645304
"female","2020-09-04",1882,0.076162103184919,0.538900343438628,0.177131721268652
"female","2020-09-05",1844,0.0604954424817741,0.541312630136976,0.162040816651684
"female","2020-09-06",1919,0.0698649090268079,0.536709978608762,0.160431401191499
"female","2020-09-07",1830,0.0751622820405361,0.522504744273127,0.178310257561449
"female","2020-09-08",1843,0.0720117599090659,0.499249585459775,0.183245173155553
"female","2020-09-09",1815,0.0765926751682725,0.493177439261949,0.184530177949889
"female","2020-09-10",1846,0.0778648889158047,0.506382873535352,0.177295844442688
"female","2020-09-11",1893,0.0745979396093967,0.52386638596954,0.180449849909331
"female","2020-09-12",1854,0.0690351049974611,0.53272883106605,0.170255200581363
"female","2020-09-13",1875,0.0763939988199621,0.516479326894352,0.174349961486955
"female","2020-09-14",1796,0.0756243544177037,0.498618504070995,0.172583530436543
"female","2020-09-15",1924,0.0727960461181075,0.504287079723075,0.171842507465468
"female","2020-09-16",1830,0.0711141034895541,0.510056648267493,0.182992307543933
"female","2020-09-17",1813,0.0787628588845665,0.522455323084979,0.168522525159693
"female","2020-09-18",1798,0.073123996447842,0.534590277369603,0.165508524522245
"female","2020-09-19",1807,0.0665594698990348,0.533343665149307,0.178681331568263
"female","2020-09-20",1854,0.0666319562232802,0.525548413954003,0.171564684106673
"female","2020-09-21",1874,0.07441976250918,0.510635297072506,0.176321429649607
"female","2020-09-22",1857,0.0777664771109822,0.51433780188103,0.179457519220225
"female","2020-09-23",1860,0.0771034232631791,0.518641589988387,0.176168067211796
"female","2020-09-24",1849,0.074924288989452,0.519978498706061,0.179292918854328
"female","2020-09-25",1925,0.0710562435855375,0.531715815510955,0.184100261369551
"female","2020-09-26",1879,0.0714350706673891,0.536451716344917,0.167888226594475
"female","2020-09-27",1858,0.0680156728699884,0.520753756846108,0.168611570200016
"female","2020-09-28",1828,0.0706688843084348,0.500826215587619,0.181432990645134
"female","2020-09-29",1909,0.0731933433341456,0.526070267367493,0.163380581060485
"female","2020-09-30",1824,0.071820881322677,0.512987890955469,0.162459695869314
"female","2020-10-01",1892,0.0701263629145372,0.542973169345218,0.184564332073987
"female","2020-10-02",1891,0.0762278566674769,0.53574426091504,0.157732362498562
"female","2020-10-03",1853,0.0683875113044761,0.548176835024677,0.160903805557234
"female","2020-10-04",1866,0.0692844016101642,0.527814365500042,0.173123805166176
"female","2020-10-05",1810,0.063387821739133,0.515788192861393,0.180094418206473
"female","2020-10-06",1860,0.0683272135280941,0.504868527468555,0.185986258550822
"female","2020-10-07",1848,0.0660158135116897,0.545212453160818,0.164109646136448
"female","2020-10-08",1996,0.0699403448571194,0.531105499613887,0.170016921076652
"female","2020-10-09",1934,0.0735463669647657,0.552896093332999,0.159723003288117
"female","2020-10-10",2033,0.0669421959825355,0.56232907558274,0.168712008791548
"female","2020-10-11",2015,0.0645186118774345,0.542135661107658,0.162090529273345
"female","2020-10-12",1891,0.0733450093468634,0.522868632717429,0.151099895176614
"female","2020-10-13",1943,0.0730973284744777,0.503140421737572,0.170167610590642
"female","2020-10-14",1920,0.0718925277596403,0.529816193785488,0.172018616329539
"female","2020-10-15",1930,0.0744210984334386,0.511315679765781,0.168903665096376
"female","2020-10-16",1883,0.0701546222142611,0.54151210086469,0.172967706416908
"female","2020-10-17",1919,0.0693547721000251,0.525505875219997,0.165714102563045
"female","2020-10-18",1949,0.0674690438253258,0.515114283995872,0.165687281927123
"female","2020-10-19",1889,0.0829247083933568,0.522300916285023,0.176567273156529
"female","2020-10-20",1894,0.0720536178645126,0.527061471693211,0.174594564943532
"female","2020-10-21",1936,0.0785683956027776,0.51283903428647,0.184787174524193
"female","2020-10-22",1880,0.0733508858594739,0.472105985963711,0.20519650457526
"female","2020-10-23",1915,0.0672198932692068,0.536354323332842,0.170026037384885
"female","2020-10-24",1872,0.0653859606233406,0.495385259771368,0.182055728362762
"female","2020-10-25",1942,0.0724840324748994,0.510067665692115,0.185959789313841
"female","2020-10-26",1875,0.064265867916743,0.527595384014243,0.170736405655307
"female","2020-10-27",1964,0.0718764957105335,0.517603233340908,0.16232300033855
"female","2020-10-28",1915,0.0721361302912774,0.512400153996368,0.170000133585846
"female","2020-10-29",1924,0.0765379619492828,0.506949128234644,0.183453489450753
"female","2020-10-30",1906,0.0668270685323998,0.544032986389366,0.168965707147535
"female","2020-10-31",1972,0.0986239615022927,0.543603843462595,0.177282988464646
"female","2020-11-01",1984,0.0927082848062832,0.504334484501405,0.19409439777736
"female","2020-11-02",1898,0.0870281836339734,0.522629835232231,0.165806957473684
"female","2020-11-03",1894,0.0888597148643544,0.503114627413486,0.171204768424144
"female","2020-11-04",1977,0.101024507531303,0.436763778753249,0.193791081305967
"female","2020-11-05",1959,0.0773662360809183,0.502634085527002,0.173821270211746
"female","2020-11-06",1977,0.086897125557163,0.491360705732831,0.164946741866255
"female","2020-11-07",2006,0.0762541241672123,0.536512606480554,0.15359455083641
"female","2020-11-08",2043,0.0578468579310198,0.53530078047633,0.159544135780519
"female","2020-11-09",1936,0.0690626625890984,0.522115948370051,0.160547767596368
"female","2020-11-10",1935,0.0648361202997206,0.525429707820072,0.166347622958154
"female","2020-11-11",1891,0.0687929808646283,0.521512608611397,0.176928241269987
"female","2020-11-12",1829,0.0668612209802642,0.530856730779093,0.173912696416557
"female","2020-11-13",1925,0.0691152512722092,0.54168727437131,0.171323225504247
"female","2020-11-14",2041,0.0584636748309544,0.555129401980352,0.164194902730832
"female","2020-11-15",1933,0.0685316801053521,0.536986746624668,0.166983340053402
"female","2020-11-16",1929,0.070882726921438,0.510126273064449,0.173395164418838
"female","2020-11-17",1878,0.0640963753803754,0.544567474796356,0.161262426745167
"female","2020-11-18",1886,0.0652133792860746,0.540405827117783,0.169324035681601
"female","2020-11-19",1890,0.0725491269064449,0.514852764098517,0.182103422300264
"female","2020-11-20",1899,0.0654975164653412,0.531280423296489,0.166199496805802
"female","2020-11-21",1992,0.0644865836616794,0.549614264718992,0.160324154982257
"female","2020-11-22",1843,0.0618384776453966,0.535191615702509,0.171937721488594
"female","2020-11-23",1963,0.0591712906439298,0.533584457963527,0.17405747553624
"female","2020-11-24",1830,0.0711918545877014,0.531133780054127,0.16452978747678
"female","2020-11-25",1949,0.068705885579482,0.527349841062339,0.177126119928298
"female","2020-11-26",1870,0.0638082150695472,0.506175259919464,0.185630503944358
"female","2020-11-27",2003,0.0642617243989041,0.575835330825435,0.161614995630827
"female","2020-11-28",1962,0.0580363433278998,0.566670563112077,0.173030110060524
"female","2020-11-29",1920,0.066085360724234,0.558238011086663,0.185363580855968
"female","2020-11-30",1988,0.0617816520884872,0.558212113960682,0.195072786802177
"female","2020-12-01",2007,0.0546761562546433,0.583237356579229,0.145662635306219
"female","2020-12-02",1973,0.0619569803901169,0.565263066460794,0.153319117252149
"female","2020-12-03",1993,0.0661545924214895,0.560482028376966,0.1539916949917
"female","2020-12-04",1964,0.0680774944020156,0.575520816575909,0.155107910173439
"female","2020-12-05",1868,0.0557742807351996,0.57809820611246,0.150936241131909
"female","2020-12-06",1897,0.068570004445346,0.542778578346405,0.183657026839132
"female","2020-12-07",1876,0.0615725423230344,0.526733362040212,0.17238718871899
"female","2020-12-08",1844,0.0663807774096141,0.554729279955927,0.164362190842364
"female","2020-12-09",1833,0.0637621196629025,0.544455865102454,0.172431118610029
"female","2020-12-10",1878,0.0674389271080532,0.52871785873225,0.169896561469306
"female","2020-12-11",1957,0.0672152035869479,0.513810131487521,0.198842234105394
"female","2020-12-12",1882,0.0639344501540381,0.559303249030182,0.168945181154197
"female","2020-12-13",1894,0.0568007012485163,0.548489870267641,0.157787221633554
"female","2020-12-14",1817,0.0685116660781333,0.520596843845791,0.183975120388606
"female","2020-12-15",1949,0.0745382852675362,0.532918134954564,0.172873911890667
"female","2020-12-16",1822,0.0755656136009235,0.527478817017074,0.164659549806877
"female","2020-12-17",1927,0.0638154498896512,0.535949575191593,0.168139388981349
"female","2020-12-18",1896,0.06288509596136,0.558454762296007,0.162706331600178
"female","2020-12-19",1821,0.0626885075442276,0.561023782566458,0.15799166304356
"female","2020-12-20",1902,0.0720868746567171,0.502105919676248,0.190261638301293
"female","2020-12-21",1926,0.0813908090325714,0.515022858500263,0.174650210525013
"female","2020-12-22",1861,0.0660994376665435,0.514150192053811,0.173064720219758
"female","2020-12-23",1829,0.0608773636581384,0.553434485366331,0.170798999872878
"female","2020-12-24",1975,0.0562041786854462,0.61230801310346,0.152831583091329
"female","2020-12-25",1887,0.0425022091763662,0.71740558323407,0.124126861514015
"female","2020-12-26",1794,0.062305887334735,0.560122499740013,0.165404668103394
"female","2020-12-27",1831,0.0651404107842463,0.519074842186955,0.17391656632909
"female","2020-12-28",1873,0.0701094079429922,0.485905605123179,0.183478464795106
"female","2020-12-29",1849,0.0690454592924009,0.501599944323713,0.180398034402801
"female","2020-12-30",1895,0.0756285027588231,0.498275608612141,0.181749513298937
"female","2020-12-31",1977,0.0744038761519678,0.560115465745392,0.173569081076051
"female","2021-01-01",2031,0.052565549991111,0.668905797786397,0.130819584320209
"female","2021-01-02",1900,0.0712765986349519,0.494051497763721,0.177745985762388
"female","2021-01-03",1884,0.0922460743893645,0.484642315413229,0.183660656434851
"female","2021-01-04",1901,0.0884797152312512,0.473958664792077,0.195318035548308
"female","2021-01-05",1889,0.088234172879877,0.455540105701171,0.21193627998522
"female","2021-01-06",1951,0.0809827703703756,0.493262524742602,0.182125653789452
"female","2021-01-07",1851,0.0925263571410165,0.453866008821623,0.178120120348125
"female","2021-01-08",1906,0.0763078590699008,0.495111341100916,0.17433158866206
"female","2021-01-09",1912,0.0676154626440111,0.508348078332423,0.177557278693621
"female","2021-01-10",1918,0.0777595947774339,0.496535129562268,0.171942774153594
"female","2021-01-11",1788,0.0713298702521692,0.484888384204067,0.185586783004549
"female","2021-01-12",1871,0.0808384231944595,0.488211102189968,0.18798596307151
"female","2021-01-13",1849,0.0730841240949255,0.491744937432593,0.179503483315723
"female","2021-01-14",1891,0.069826072072843,0.503176581345483,0.18709379222477
"female","2021-01-15",1959,0.0728775376710181,0.532472508716242,0.177929847642117
"female","2021-01-16",1957,0.0681314282534193,0.539815001506415,0.177387645444559
"female","2021-01-17",1883,0.0735452249238455,0.515046466345589,0.183057887724982
"female","2021-01-18",1915,0.0765775150394823,0.520008205703895,0.184452894054397
"female","2021-01-19",1865,0.0772001341483418,0.508207329580387,0.177909910508828
"female","2021-01-20",1898,0.0685652217314541,0.511650554205234,0.172873021723669
"female","2021-01-21",1889,0.0707991050754806,0.507617063266758,0.175079046290189
"female","2021-01-22",1892,0.0704074148768296,0.489342101144617,0.187677578594492
"female","2021-01-23",1922,0.0726108768931614,0.526665257201816,0.182380839569822
"female","2021-01-24",1883,0.0674878980844359,0.533034002017377,0.164057343122854
"female","2021-01-25",1801,0.078445386689615,0.506894181434968,0.185286410641585
"female","2021-01-26",1855,0.0728221555913841,0.535639864057987,0.162632244805532
"female","2021-01-27",1940,0.081014082057806,0.487526741980925,0.192027051082438
"female","2021-01-28",1823,0.0653135688809164,0.502330342641575,0.170012521833893
"female","2021-01-29",1839,0.0632540537431824,0.53706803573211,0.175440481572846
"female","2021-01-30",1964,0.0644762217853875,0.535130203281921,0.18274134779247
"female","2021-01-31",1839,0.0662591627351671,0.541798831740818,0.173830167778584
"female","2021-02-01",1836,0.0673699503082441,0.534358954080225,0.155967148619806
"female","2021-02-02",1869,0.0725885565798352,0.534533107416194,0.176655538727959
"female","2021-02-03",1837,0.0658232949862473,0.524984615004396,0.175758150634703
"female","2021-02-04",1867,0.0619051062494048,0.517468532520168,0.182835026496516
"female","2021-02-05",1854,0.0715022195385394,0.569627306487626,0.151389990875283
"female","2021-02-06",1847,0.064523328968884,0.546921494485358,0.161086696906506
"female","2021-02-07",1915,0.0635152997052985,0.53252040897107,0.17283315728455
"female","2021-02-08",1809,0.0670587438772429,0.531331868166726,0.178025756351497
"female","2021-02-09",1854,0.0816729020560223,0.505482842930165,0.167935931684521
"female","2021-02-10",1791,0.0754750615867324,0.530866598018231,0.174868727856878
"female","2021-02-11",1815,0.0702652568871171,0.532594781510209,0.166422873956136
"female","2021-02-12",1918,0.06677257091344,0.554806717038484,0.169530537728185
"female","2021-02-13",1836,0.0733790824630842,0.542503136440311,0.16933891258833
"female","2021-02-14",1882,0.073053969372921,0.567463559841478,0.170769457791548
"female","2021-02-15",1849,0.071501552940509,0.53433851028225,0.173485411243227
"female","2021-02-16",1904,0.0716462550272281,0.515854740636475,0.17557594801584
"female","2021-02-17",1961,0.0610013796643293,0.536558560362723,0.157066763727629
"female","2021-02-18",1895,0.072103115155283,0.525997746873267,0.166455602870227
"female","2021-02-19",1882,0.070298409857713,0.54276251666354,0.168619115512539
"female","2021-02-20",2020,0.0667808170916483,0.540546566786764,0.156393082695783
"female","2021-02-21",1772,0.0629588334154536,0.515512549379143,0.171662183698954
"female","2021-02-22",1793,0.074320628789166,0.523101989745256,0.169772796935625
"female","2021-02-23",1891,0.0742884729578865,0.513090354513506,0.165812906903342
"female","2021-02-24",1828,0.0685538318927088,0.526986442442406,0.161402640838333
"female","2021-02-25",1778,0.071626323440168,0.526494422234801,0.166174318623091
"female","2021-02-26",1883,0.0660369020586531,0.546807404167685,0.166354733016871
"female","2021-02-27",1917,0.063740470470239,0.538342770082227,0.161872069077371
"female","2021-02-28",1790,0.066663924800967,0.529794668313555,0.169160310194214
"female","2021-03-01",1896,0.0693724679692849,0.549814134915618,0.16769832125025
"female","2021-03-02",1896,0.0649904430860652,0.534836713393531,0.16881697302164
"female","2021-03-03",1926,0.0782739053558481,0.529385115413559,0.174130660010045
"female","2021-03-04",1920,0.0703582587272649,0.548511492374443,0.165569882351459
"female","2021-03-05",1848,0.0644176114233134,0.543730182693426,0.163721640194409
"female","2021-03-06",1873,0.060903861079374,0.561485214385104,0.161504091356582
"female","2021-03-07",1827,0.0732715669119033,0.512951085043616,0.177311136385759
"female","2021-03-08",1976,0.062631471614803,0.527552822794009,0.163428503871039
"female","2021-03-09",1939,0.0669949795812913,0.49140715333121,0.183939419153529
"female","2021-03-10",1882,0.0775302839840604,0.500706526198714,0.174856764463461
"female","2021-03-11",1925,0.111625963287797,0.457077046186956,0.200147036069206
"female","2021-03-12",1906,0.0875288335272999,0.50812166724486,0.176247290850486
"female","2021-03-13",1961,0.0864812988233685,0.527314005785955,0.175897949350635
"female","2021-03-14",2011,0.0978956695028427,0.470474716996912,0.19487023560716
"female","2021-03-15",1953,0.0837481234177527,0.49281010554973,0.187712785225415
"female","2021-03-16",1844,0.0828282226662029,0.507769209210951,0.169100547850929
"female","2021-03-17",1905,0.0798210437412024,0.532029237794483,0.165459862220397
"female","2021-03-18",1802,0.076240055278095,0.53320340383918,0.159647594585063
"female","2021-03-19",1832,0.068822395654608,0.543274960182586,0.152636748618232
"female","2021-03-20",1887,0.0705785958661681,0.54480554533616,0.157601369664919
"female","2021-03-21",1865,0.0718930488559992,0.538459251452819,0.163711782632303
"female","2021-03-22",1830,0.0732977243835969,0.536240902697016,0.169099371804019
"female","2021-03-23",1842,0.0745065526468108,0.517407527728135,0.190001037456808
"female","2021-03-24",1925,0.0782033751515502,0.513678346139095,0.172946248695726
"female","2021-03-25",1858,0.0686435514428005,0.536989750967144,0.178061918460912
"female","2021-03-26",1921,0.0745361944681331,0.553307130110659,0.159761234785089
"female","2021-03-27",1986,0.0858654166263583,0.520413814311904,0.162155842340541
"female","2021-03-28",1940,0.0713834350494507,0.525559888587162,0.162271100508479
"female","2021-03-29",1859,0.0643701060462982,0.561685717974797,0.162708748160985
"female","2021-03-30",1782,0.064573512586414,0.539075751087156,0.159643613718456
"female","2021-03-31",1757,0.0687189445485578,0.525468005067467,0.158225718426227
"female","2021-04-01",1939,0.0637958862526929,0.555639947198619,0.150490915223854
"female","2021-04-02",1875,0.0645403203301132,0.570811842779287,0.147101158800038
"female","2021-04-03",1870,0.0575932793562639,0.558856439167935,0.148489131330373
"female","2021-04-04",1813,0.0593229760993434,0.581628307442124,0.147636536194034
"female","2021-04-05",1854,0.0696363831173147,0.522817780517745,0.169383799699924
"female","2021-04-06",1820,0.0730510315612524,0.521732830699561,0.190898634133359
"female","2021-04-07",1896,0.0769252299230677,0.523064618767141,0.166371693519064
"female","2021-04-08",1856,0.0778897386982298,0.532200393998053,0.172573044552901
"female","2021-04-09",1954,0.0743463539860155,0.501619763098795,0.215668811292307
"female","2021-04-10",1862,0.0647493877417225,0.546034373968348,0.175832156155075
"female","2021-04-11",1951,0.0628408393180417,0.544905583113208,0.161517984718075
"female","2021-04-12",1828,0.0662034742655607,0.539187090811048,0.161471314983635
"female","2021-04-13",1818,0.0678434048966162,0.541287147204944,0.166614719660393
"female","2021-04-14",1868,0.0664087946703261,0.54970833386481,0.164060506177468
"female","2021-04-15",1924,0.0706900951651984,0.522952668865245,0.170732771826757
"female","2021-04-16",1889,0.0631797872639341,0.537122995492878,0.162970820182018
"female","2021-04-17",1874,0.0630608025616236,0.545066658678609,0.165257770489611
"female","2021-04-18",1859,0.0705964212662354,0.536134793549395,0.159529296108664
"female","2021-04-19",1552,0.0675046150412077,0.491715684807468,0.184330036888588
"female","2021-04-20",1742,0.0716690465557441,0.513872643358309,0.172016978538921
"female","2021-04-21",1791,0.0652542595018317,0.533587024628442,0.166221699802208
"female","2021-04-22",1801,0.0705064203309814,0.563335249133917,0.160697162113975
"female","2021-04-23",1824,0.0593186032465542,0.573414816071323,0.147016046521394
"female","2021-04-24",1805,0.0667298922548716,0.566369513254335,0.152688216625447
"female","2021-04-25",1790,0.0750957724784941,0.520732944372615,0.180434054038852
"female","2021-04-26",1795,0.0643501970877425,0.522206118342974,0.16131912717261
"female","2021-04-27",1916,0.0769604591302685,0.526912368396246,0.169035546501538
"female","2021-04-28",1881,0.0715625062157526,0.519325332703513,0.159798661556099
"female","2021-04-29",1876,0.0719266389084579,0.539483526563108,0.149414552837985
"female","2021-04-30",1775,0.0756544049523285,0.546578604267012,0.161252899287714
"female","2021-05-01",1853,0.0688166784170365,0.534689853063384,0.182244670019333
"female","2021-05-02",1819,0.0749339242438914,0.539793234610493,0.156829832016642
"female","2021-05-03",1866,0.0621439557504318,0.534395196319151,0.166285440217931
"female","2021-05-04",1782,0.0698299137065038,0.532599724412238,0.154691651670077
"female","2021-05-05",1883,0.0733691039730412,0.541712949079718,0.168465056214645
"female","2021-05-06",1806,0.0646818562023107,0.556516214627532,0.156330977987982
"female","2021-05-07",1788,0.0654206154606593,0.514327519806883,0.17243045797807
"female","2021-05-08",1844,0.0591503501978293,0.549330368092894,0.166434387687529
"female","2021-05-09",1801,0.0605927781546556,0.53006568564822,0.156989659110848
"female","2021-05-10",1774,0.0707525940767616,0.536692256073573,0.167580262555063
"female","2021-05-11",1812,0.0708574773293378,0.540915266781868,0.161327134669428
"female","2021-05-12",1859,0.0728536833386962,0.543457776709282,0.168513973657031
"female","2021-05-13",1834,0.0681304669207863,0.553912796267177,0.169627721174244
"female","2021-05-14",1780,0.0707300822024582,0.562960941438711,0.161874174619855
"female","2021-05-15",1830,0.0724924605050636,0.549993643143928,0.169364406885592
"female","2021-05-16",1820,0.0770538399125204,0.521842426929244,0.169817934210341
"female","2021-05-17",1807,0.0807724173132312,0.525198317242863,0.170789702019129
"female","2021-05-18",1874,0.0833958319236195,0.527320154463741,0.162937754027649
"female","2021-05-19",1800,0.0738149492676085,0.530854708636147,0.164577917205493
"female","2021-05-20",1850,0.0729962799498006,0.53522926010193,0.160598971237038
"female","2021-05-21",1965,0.0708907047462141,0.567412260364896,0.169140391092233
"female","2021-05-22",1949,0.0687530063499893,0.521721842419243,0.180502169140867
"female","2021-05-23",1874,0.067147275323176,0.502193400907599,0.178972076139589
"female","2021-05-24",1878,0.0789283740318591,0.529747347042948,0.180728299775286
"female","2021-05-25",1803,0.0817347089423608,0.529400353840099,0.168448355891372
"female","2021-05-26",1768,0.0779629418826862,0.522555862474584,0.171444350240604
"female","2021-05-27",1773,0.0774410749844762,0.529248758628819,0.172800853691004
"female","2021-05-28",1914,0.0698671462680938,0.56339435538506,0.156619174600688
"female","2021-05-29",1829,0.0812135293582103,0.555675949280901,0.158306932377429
"female","2021-05-30",1781,0.0674179736040465,0.552428184599084,0.159258978045506
"female","2021-05-31",1884,0.0758694730229879,0.526022507852882,0.170883726999235
"female","2021-06-01",1792,0.0709739727115318,0.57034324252202,0.160823754488255
"female","2021-06-02",1793,0.0650602053051045,0.54647483393886,0.159067942949305
"female","2021-06-03",1802,0.0712591544061201,0.532475076568585,0.175429033774073
"female","2021-06-04",1832,0.0710573208406931,0.543437375614176,0.156599772303552
"female","2021-06-05",1826,0.0699746523250794,0.54220685971937,0.154854031873809
